z_0_RfR_0,z_0_RfR_1,z_0_RfR_2,z_1_RfR_0,z_1_RfR_1,z_1_RfR_2,z_2_RfR_0,z_2_RfR_1,z_2_RfR_2,z_3_RfR_0,z_3_RfR_1,z_3_RfR_2,z_4_RfR_0,z_4_RfR_1,z_4_RfR_2,z_EWS_DaysToThreat,z_Az1_DikeIncrease_0,z_Az1_DikeIncrease_1,z_Az1_DikeIncrease_2,z_Az2_DikeIncrease_0,z_Az2_DikeIncrease_1,z_Az2_DikeIncrease_2,z_Az3_DikeIncrease_0,z_Az3_DikeIncrease_1,z_Az3_DikeIncrease_2,z_Az4_DikeIncrease_0,z_Az4_DikeIncrease_1,z_Az4_DikeIncrease_2,z_Az5_DikeIncrease_0,z_Az5_DikeIncrease_1,z_Az5_DikeIncrease_2,z_Dike_Investment_Costs,z_Evacuation_Costs,z_RfR_Investment_Costs,z_Expected_Number_of_Deaths,z_Az3_Expected_Annual_Damage,z_Az3_Expected_Number_of_Deaths
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,0.0,455700000.0,0.0138785129436208,0.0,0.0
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,182600000.0,0.0398026617809526,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,10111.977051526705,30700000.0,0.0591489675989023,164503744.18794674,0.0518044693700954
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,6090.979118096086,30700000.0,0.1419575222373655,164503744.18794674,0.1243307264882289
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,1300.8234713573192,334500000.0,0.0199859672491124,13361755.403846646,0.0100685775734303
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,0.0,30700000.0,0.1686775391158042,27551590.68998273,0.0599529676565129
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.0,2827.947910637195,334500000.0,0.0143051271022402,34499068.97097463,0.0106301695007251
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,3897.530288763541,92100000.0,0.0396822749944639,0.0,0.0
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,1620.455855119327,273100000.0,0.0328551161849257,30070909.741754897,0.0234944506854251
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,51440593.0,1795.477842726676,30700000.0,0.0191148657751446,0.0,0.0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,821.8945602246223,273100000.0,0.0093606654995005,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,54537112.50449926,959.5190915771988,213300000.0,0.0154256995948131,8130938.888311392,0.0062619341241868
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,2,0,0,97222149.6381309,1240.7038851842754,0.0,0.0119783865951253,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,3,0,0,104568739.43258938,0.0,30700000.0,0.0189533724050957,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,15837.536689561955,0.0,0.063171833333324,213642454.93978167,0.0551008614106072
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20299287.0,4604.939400088601,61400000.0,0.0920378982508788,99040673.15680014,0.0735360555784374
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,8052.72499190037,92100000.0,0.0274365952922236,34461719.170741424,0.0109023140445302
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,30700000.0,0.3943264506593485,164503744.18794674,0.3453631291339694
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,0,0,3,0,0,108448853.4094637,0.0,0.0,0.0248076021994165,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,57761393.0,1405.952410503376,30700000.0,0.0172817612573987,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,0.0,0.0,0.5264319444443669,213642454.93978167,0.459173845088394
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,12562.644431073177,30700000.0,0.0473191740791218,164503744.18794674,0.0414435754960763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,2054.9906998628257,0.0,0.0247791179005751,0.0,0.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,55556046.0,0.0,182600000.0,0.0243610986379963,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,3,0,0,2,0,0,103075156.0,955.9687032312286,0.0,0.018020185576923,11298761.888071924,0.009089448785133
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,7334.590353350555,30700000.0,0.0253016308673706,27551590.68998273,0.0089929451484769
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,725.1811359683105,455700000.0,0.0107624050117153,7688040.726620947,0.0057661403520117
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,3005.2111183272677,303800000.0,0.0151053918835092,35112721.27563884,0.0112093140932411
0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,880.7343916645642,425000000.0,0.0133878214638291,6218395.232684922,0.0048170443661188
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,3637.2555852166975,303800000.0,0.020485488777741,54560176.66829434,0.017017103850536
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,1353.7005792637694,121200000.0,0.0184735661206304,2036817.68545344,0.0015935268707037
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,684.6687895725036,394300000.0,0.0086063799849124,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,12748.017221711803,0.0,0.078964791666655,213642454.93978167,0.0688760767632591
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,1111.397999729915,273100000.0,0.0179421071383167,10942863.646304935,0.0085814416388162
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,0.0,182600000.0,0.1031576298706428,29540988.22223424,0.0633549680896901
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26403379.0,0.0,0.0,0.0688308830571532,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,4700.743582776028,0.0,0.019881928078687,29299821.74291265,0.0095572956201141
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,980.6467374406528,334500000.0,0.011429813472487,1971707.704292292,0.0015124237968049
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,1752.1974360806898,334500000.0,0.0346099022912487,34499068.97097463,0.0255124068017402
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,2908.921524743333,334500000.0,0.0144207926213536,34499068.97097463,0.0106301695007251
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22167818.198803756,4363.8402318215685,61400000.0,0.0726466856941685,60081602.89409057,0.045146240805372
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,4130.416035547977,61400000.0,0.0973900944970488,120413226.96178608,0.0888926526813289
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6320800.0,2463.48919041972,213300000.0,0.0429967861744694,35538667.74065087,0.0266743019072736
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,33899030.27732149,1830.9717496482097,92100000.0,0.0367345722369604,36175043.95515448,0.0273895427255908
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22167818.0,7263.226780283107,61400000.0,0.0249050341552271,29915790.86024282,0.009697097861414
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25037214.0,2683.613372652221,92100000.0,0.043645962392507,36175043.95515448,0.0273895427255908
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,2831.5067228015605,0.0,0.047716627388849,29299821.74291265,0.0229375094882738
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,60302409.0,832.1365069817234,61400000.0,0.0095616769994046,0.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20299287.0,8082.321507842821,61400000.0,0.0356999597351426,77668119.35181418,0.0242414410314774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,94681133.7566494,1696.781198635847,0.0,0.0169063621310212,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,94681133.7566494,0.0,0.0,0.0469621170306146,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,3,0,0,101968338.84448671,0.0,30700000.0,0.0236505995116783,2105106.3727057176,0.0046972271065826
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24198032.0,0.0,121200000.0,0.0513154614461956,2036817.68545344,0.0044264635297327
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7332080.0,3921.135162576667,213300000.0,0.017668950298239,35538667.74065087,0.011114292461364
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,30518832.0,0.0,303800000.0,0.0236963680846384,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,58097062.0,1152.536353545185,92100000.0,0.0127449048887171,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20299287.0,4850.58258335646,92100000.0,0.0658478287013366,34461719.170741424,0.0261655537068726
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8453407.0,3900.447841219892,213300000.0,0.0176359127705733,35538667.74065087,0.011114292461364
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20299287.0,9815.527460460891,92100000.0,0.02170751108282,35032827.43221244,0.0088578500154818
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,58772673.0,1003.4521991387944,151900000.0,0.0129389746012871,0.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,51776262.0,1549.1006630976244,92100000.0,0.0147283195083678,0.0,0.0
